student_id,problem_id,difficulty,dataset_source,session_id,error_type,severity,compile_success,tests_passed,tests_failed,same_error_count,total_errors_seen,attempt_no,last_feedback_action,last_feedback_success,has_suspicious_region,code_lines,total_feedback_count_in_session,feedback_action
4,2,interview,public_code_corpus,14,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,20,0,GUIDING_QUESTION
169,2,interview,public_code_corpus,14,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,20,1,CONCEPTUAL_HINT
89,2,interview,public_code_corpus,14,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,20,2,NO_FEEDBACK
92,3,interview,public_code_corpus,15,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,10,0,CODE_HIGHLIGHT
137,3,interview,public_code_corpus,15,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,10,1,CONCEPTUAL_HINT
30,3,interview,public_code_corpus,15,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,10,2,GUIDING_QUESTION
20,3,interview,public_code_corpus,15,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,10,3,NO_FEEDBACK
22,3,interview,public_code_corpus,16,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,6,0,CODE_HIGHLIGHT
23,3,interview,public_code_corpus,16,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,6,1,CONCEPTUAL_HINT
31,3,interview,public_code_corpus,16,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,6,2,NO_FEEDBACK
71,3,interview,public_code_corpus,17,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,11,0,CODE_HIGHLIGHT
158,3,interview,public_code_corpus,17,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,11,1,CONCEPTUAL_HINT
81,3,interview,public_code_corpus,17,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,11,2,NO_FEEDBACK
5,3,interview,public_code_corpus,18,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,16,0,GUIDING_QUESTION
97,3,interview,public_code_corpus,18,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,16,1,CONCEPTUAL_HINT
92,3,interview,public_code_corpus,18,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,16,2,NO_FEEDBACK
173,3,interview,public_code_corpus,19,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,8,0,CODE_HIGHLIGHT
170,3,interview,public_code_corpus,19,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,8,1,CONCEPTUAL_HINT
193,3,interview,public_code_corpus,19,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,8,2,GUIDING_QUESTION
136,3,interview,public_code_corpus,19,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,8,3,NO_FEEDBACK
126,4,interview,public_code_corpus,20,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,18,0,CODE_HIGHLIGHT
23,4,interview,public_code_corpus,20,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,18,1,CONCEPTUAL_HINT
60,4,interview,public_code_corpus,20,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,18,2,NO_FEEDBACK
127,4,interview,public_code_corpus,21,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,17,0,CODE_HIGHLIGHT
195,4,interview,public_code_corpus,21,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,17,1,CONCEPTUAL_HINT
167,4,interview,public_code_corpus,21,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,17,2,NO_FEEDBACK
13,4,interview,public_code_corpus,22,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,19,0,GUIDING_QUESTION
111,4,interview,public_code_corpus,22,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,19,1,CONCEPTUAL_HINT
199,4,interview,public_code_corpus,22,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,19,2,NO_FEEDBACK
71,4,interview,public_code_corpus,23,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,25,0,CODE_HIGHLIGHT
81,4,interview,public_code_corpus,23,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,25,1,CONCEPTUAL_HINT
17,4,interview,public_code_corpus,23,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,25,2,GUIDING_QUESTION
178,4,interview,public_code_corpus,23,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,25,3,NO_FEEDBACK
7,4,interview,public_code_corpus,24,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,24,0,CODE_HIGHLIGHT
138,4,interview,public_code_corpus,24,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,24,1,CONCEPTUAL_HINT
32,4,interview,public_code_corpus,24,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,24,2,NO_FEEDBACK
157,5,interview,public_code_corpus,25,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,24,0,CODE_HIGHLIGHT
70,5,interview,public_code_corpus,25,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,24,1,CONCEPTUAL_HINT
181,5,interview,public_code_corpus,25,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,24,2,NO_FEEDBACK
168,5,interview,public_code_corpus,26,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,49,0,GUIDING_QUESTION
102,5,interview,public_code_corpus,26,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,49,1,CONCEPTUAL_HINT
143,5,interview,public_code_corpus,26,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,49,2,NO_FEEDBACK
78,5,interview,public_code_corpus,27,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,31,0,CODE_HIGHLIGHT
74,5,interview,public_code_corpus,27,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,31,1,CONCEPTUAL_HINT
141,5,interview,public_code_corpus,27,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,31,2,GUIDING_QUESTION
26,5,interview,public_code_corpus,27,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,31,3,NO_FEEDBACK
9,5,interview,public_code_corpus,28,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,46,0,CODE_HIGHLIGHT
188,5,interview,public_code_corpus,28,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,46,1,CONCEPTUAL_HINT
146,5,interview,public_code_corpus,28,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,46,2,NO_FEEDBACK
129,5,interview,public_code_corpus,29,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,20,0,CODE_HIGHLIGHT
16,5,interview,public_code_corpus,29,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,20,1,CONCEPTUAL_HINT
144,5,interview,public_code_corpus,29,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,20,2,NO_FEEDBACK
188,6,interview,public_code_corpus,30,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,28,0,GUIDING_QUESTION
54,6,interview,public_code_corpus,30,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,28,1,CONCEPTUAL_HINT
143,6,interview,public_code_corpus,30,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,28,2,NO_FEEDBACK
133,6,interview,public_code_corpus,31,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,32,0,CODE_HIGHLIGHT
157,6,interview,public_code_corpus,31,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,32,1,CONCEPTUAL_HINT
131,6,interview,public_code_corpus,31,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,32,2,GUIDING_QUESTION
21,6,interview,public_code_corpus,31,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,32,3,NO_FEEDBACK
174,6,interview,public_code_corpus,32,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,20,0,CODE_HIGHLIGHT
162,6,interview,public_code_corpus,32,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,20,1,CONCEPTUAL_HINT
166,6,interview,public_code_corpus,32,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,20,2,NO_FEEDBACK
155,6,interview,public_code_corpus,33,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,20,0,CODE_HIGHLIGHT
178,6,interview,public_code_corpus,33,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,20,1,CONCEPTUAL_HINT
28,6,interview,public_code_corpus,33,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,20,2,NO_FEEDBACK
126,6,interview,public_code_corpus,34,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,22,0,GUIDING_QUESTION
143,6,interview,public_code_corpus,34,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,22,1,CONCEPTUAL_HINT
123,6,interview,public_code_corpus,34,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,22,2,NO_FEEDBACK
40,7,interview,public_code_corpus,35,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,73,0,CODE_HIGHLIGHT
74,7,interview,public_code_corpus,35,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,73,1,CONCEPTUAL_HINT
5,7,interview,public_code_corpus,35,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,73,2,GUIDING_QUESTION
195,7,interview,public_code_corpus,35,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,73,3,NO_FEEDBACK
118,7,interview,public_code_corpus,36,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,45,0,CODE_HIGHLIGHT
134,7,interview,public_code_corpus,36,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,45,1,CONCEPTUAL_HINT
24,7,interview,public_code_corpus,36,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,45,2,NO_FEEDBACK
190,7,interview,public_code_corpus,37,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,29,0,CODE_HIGHLIGHT
197,7,interview,public_code_corpus,37,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,29,1,CONCEPTUAL_HINT
86,7,interview,public_code_corpus,37,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,29,2,NO_FEEDBACK
142,7,interview,public_code_corpus,38,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,28,0,GUIDING_QUESTION
64,7,interview,public_code_corpus,38,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,28,1,CONCEPTUAL_HINT
54,7,interview,public_code_corpus,38,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,28,2,NO_FEEDBACK
116,7,interview,public_code_corpus,39,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,18,0,CODE_HIGHLIGHT
186,7,interview,public_code_corpus,39,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,18,1,CONCEPTUAL_HINT
2,7,interview,public_code_corpus,39,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,18,2,GUIDING_QUESTION
169,7,interview,public_code_corpus,39,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,18,3,NO_FEEDBACK
87,8,interview,public_code_corpus,40,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,41,0,CODE_HIGHLIGHT
122,8,interview,public_code_corpus,40,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,41,1,CONCEPTUAL_HINT
130,8,interview,public_code_corpus,40,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,41,2,NO_FEEDBACK
142,8,interview,public_code_corpus,41,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,39,0,CODE_HIGHLIGHT
100,8,interview,public_code_corpus,41,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,39,1,CONCEPTUAL_HINT
49,8,interview,public_code_corpus,41,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,39,2,NO_FEEDBACK
81,8,interview,public_code_corpus,42,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,42,0,GUIDING_QUESTION
71,8,interview,public_code_corpus,42,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,42,1,CONCEPTUAL_HINT
110,8,interview,public_code_corpus,42,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,42,2,NO_FEEDBACK
184,8,interview,public_code_corpus,43,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,36,0,CODE_HIGHLIGHT
56,8,interview,public_code_corpus,43,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,36,1,CONCEPTUAL_HINT
157,8,interview,public_code_corpus,43,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,36,2,GUIDING_QUESTION
53,8,interview,public_code_corpus,43,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,36,3,NO_FEEDBACK
57,8,interview,public_code_corpus,44,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,35,0,CODE_HIGHLIGHT
54,8,interview,public_code_corpus,44,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,35,1,CONCEPTUAL_HINT
41,8,interview,public_code_corpus,44,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,35,2,NO_FEEDBACK
60,9,interview,public_code_corpus,45,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,8,0,CODE_HIGHLIGHT
103,9,interview,public_code_corpus,45,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,8,1,CONCEPTUAL_HINT
120,9,interview,public_code_corpus,45,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,8,2,NO_FEEDBACK
173,9,interview,public_code_corpus,46,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,4,0,GUIDING_QUESTION
100,9,interview,public_code_corpus,46,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,4,1,CONCEPTUAL_HINT
120,9,interview,public_code_corpus,46,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,4,2,NO_FEEDBACK
28,9,interview,public_code_corpus,47,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,8,0,CODE_HIGHLIGHT
28,9,interview,public_code_corpus,47,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,8,1,CONCEPTUAL_HINT
77,9,interview,public_code_corpus,47,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,8,2,GUIDING_QUESTION
89,9,interview,public_code_corpus,47,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,8,3,NO_FEEDBACK
70,9,interview,public_code_corpus,48,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,15,0,CODE_HIGHLIGHT
49,9,interview,public_code_corpus,48,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,15,1,CONCEPTUAL_HINT
67,9,interview,public_code_corpus,48,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,15,2,NO_FEEDBACK
174,9,interview,public_code_corpus,49,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,22,0,CODE_HIGHLIGHT
53,9,interview,public_code_corpus,49,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,22,1,CONCEPTUAL_HINT
147,9,interview,public_code_corpus,49,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,22,2,NO_FEEDBACK
48,10,interview,public_code_corpus,50,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,13,0,GUIDING_QUESTION
181,10,interview,public_code_corpus,50,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,13,1,CONCEPTUAL_HINT
172,10,interview,public_code_corpus,50,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,13,2,NO_FEEDBACK
46,10,interview,public_code_corpus,51,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,17,0,CODE_HIGHLIGHT
139,10,interview,public_code_corpus,51,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,17,1,CONCEPTUAL_HINT
71,10,interview,public_code_corpus,51,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,17,2,GUIDING_QUESTION
175,10,interview,public_code_corpus,51,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,17,3,NO_FEEDBACK
111,10,interview,public_code_corpus,52,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,7,0,CODE_HIGHLIGHT
88,10,interview,public_code_corpus,52,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,7,1,CONCEPTUAL_HINT
8,10,interview,public_code_corpus,52,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,7,2,NO_FEEDBACK
125,10,interview,public_code_corpus,53,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,13,0,CODE_HIGHLIGHT
164,10,interview,public_code_corpus,53,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,13,1,CONCEPTUAL_HINT
175,10,interview,public_code_corpus,53,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,13,2,NO_FEEDBACK
5,10,interview,public_code_corpus,54,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,6,0,GUIDING_QUESTION
182,10,interview,public_code_corpus,54,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,6,1,CONCEPTUAL_HINT
183,10,interview,public_code_corpus,54,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,6,2,NO_FEEDBACK
135,11,interview,public_code_corpus,55,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,143,0,CODE_HIGHLIGHT
190,11,interview,public_code_corpus,55,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,143,1,CONCEPTUAL_HINT
130,11,interview,public_code_corpus,55,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,143,2,GUIDING_QUESTION
129,11,interview,public_code_corpus,55,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,143,3,NO_FEEDBACK
141,11,interview,public_code_corpus,56,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,65,0,CODE_HIGHLIGHT
